"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"5001600US3603","Congressional District 3 (116th Congress), New York","257333","5317","3.5","0.7","1.6","0.4","4.1","0.8","4.0","0.7","6.4","1.0","10.9","1.1","9.4","0.9","18.4","1.5","13.5","1.1","28.3","1.3","126191","4595","175040","5833","42.2","(X)","(X)","(X)","(X)","(X)","189744","3572","1.3","0.4","0.5","0.3","2.2","0.7","2.5","0.6","4.6","0.9","10.0","1.1","8.6","1.1","19.1","1.7","15.5","1.4","35.7","1.6","152868","4396","206340","7086","(X)","(X)","42.8","(X)","(X)","(X)","156462","4262","0.7","0.3","0.3","0.2","2.0","0.7","2.3","0.6","3.8","0.9","8.5","1.1","7.3","0.9","18.7","1.8","15.8","1.5","40.6","1.8","169162","6022","N","N","(X)","(X)","(X)","(X)","(X)","(X)","67589","4450","10.0","2.2","4.5","1.4","9.4","1.7","8.3","1.8","12.4","2.5","14.8","2.8","11.3","1.8","15.5","2.6","8.0","1.8","5.8","1.3","56825","6293","82006","5763","(X)","(X)","(X)","(X)","38.9","(X)"
"5001600US3604","Congressional District 4 (116th Congress), New York","238571","4335","2.9","0.6","1.9","0.5","5.7","0.9","4.0","0.7","7.4","1.0","12.3","1.2","11.3","1.2","18.4","1.3","13.8","1.0","22.3","1.3","110677","2472","144227","3814","45.7","(X)","(X)","(X)","(X)","(X)","177830","4318","1.0","0.4","1.0","0.4","2.8","0.7","3.3","0.7","7.3","1.2","10.5","1.2","11.2","1.4","20.0","1.5","16.0","1.3","26.9","1.7","129871","4429","162786","4970","(X)","(X)","46.4","(X)","(X)","(X)","132657","4273","0.8","0.4","0.5","0.3","1.7","0.5","2.1","0.7","4.5","1.2","9.2","1.2","10.6","1.6","19.3","1.8","18.3","1.6","33.0","2.0","153411","5636","N","N","(X)","(X)","(X)","(X)","(X)","(X)","60741","3758","8.8","2.1","4.5","1.6","14.5","2.8","6.8","1.6","9.8","2.0","17.0","2.5","13.4","2.3","13.8","2.6","4.9","1.4","6.4","1.4","56094","5334","80176","6208","(X)","(X)","(X)","(X)","41.6","(X)"
"5001600US3605","Congressional District 5 (116th Congress), New York","230322","4859","4.7","0.7","4.0","0.8","5.0","0.8","8.1","1.1","11.3","1.2","16.2","1.4","12.9","1.0","19.3","1.5","9.2","1.0","9.3","1.0","76150","2760","98905","3401","60.1","(X)","(X)","(X)","(X)","(X)","173200","5106","3.2","0.7","2.0","0.6","3.6","0.7","6.5","1.2","11.5","1.3","16.0","1.6","14.0","1.4","22.2","1.8","10.2","1.1","10.6","1.2","88710","4643","106862","3584","(X)","(X)","61.0","(X)","(X)","(X)","103489","4778","0.8","0.3","1.4","0.7","2.9","0.8","4.8","1.2","10.1","1.5","14.6","1.8","14.8","2.0","24.4","2.4","11.6","1.5","14.7","1.8","100723","2979","122330","4716","(X)","(X)","(X)","(X)","(X)","(X)","57122","4404","10.4","2.5","9.9","2.6","10.1","2.1","13.1","3.2","12.4","2.6","18.1","2.9","10.0","1.9","10.8","2.7","2.5","1.1","2.7","1.1","41921","3864","62464","8060","(X)","(X)","(X)","(X)","53.9","(X)"
"5001600US3606","Congressional District 6 (116th Congress), New York","266127","5008","7.1","1.0","3.6","0.7","7.8","0.9","8.1","1.0","10.4","1.1","15.3","1.2","11.6","1.1","16.9","1.1","9.8","1.0","9.5","0.8","70529","2800","94954","2813","43.4","(X)","(X)","(X)","(X)","(X)","179265","5469","3.5","0.8","2.1","0.6","7.1","1.3","7.7","1.3","10.5","1.3","15.9","1.6","11.4","1.3","17.9","1.5","12.4","1.4","11.6","1.0","82030","3756","105528","3067","(X)","(X)","45.6","(X)","(X)","(X)","130749","5191","3.0","0.9","2.1","0.7","5.9","1.2","6.5","1.3","8.9","1.4","15.8","1.7","12.1","1.7","18.0","1.6","14.0","1.7","13.8","1.2","90916","3468","113779","3560","(X)","(X)","(X)","(X)","(X)","(X)","86862","4924","14.7","2.7","6.7","1.7","9.9","1.8","9.9","1.8","11.7","1.9","14.6","2.0","11.5","1.7","13.2","2.0","3.9","1.0","4.1","1.2","46423","3143","67216","4961","(X)","(X)","(X)","(X)","37.3","(X)"
"5001600US3607","Congressional District 7 (116th Congress), New York","253213","6899","8.2","0.9","5.8","0.9","8.6","1.0","7.6","1.0","10.6","0.9","13.3","1.1","11.1","1.0","14.0","1.1","8.5","0.9","12.3","1.0","66891","3041","103540","3875","49.2","(X)","(X)","(X)","(X)","(X)","156049","5639","4.7","1.0","4.6","1.1","9.1","1.2","9.1","1.4","12.8","1.4","14.7","1.6","11.3","1.5","12.2","1.2","8.3","1.1","13.2","1.2","66248","3315","109800","6211","(X)","(X)","53.9","(X)","(X)","(X)","100058","4491","2.4","0.9","3.4","0.9","8.2","1.5","6.7","1.5","11.4","1.9","14.4","2.1","11.4","2.0","14.5","1.8","9.6","1.5","18.1","1.8","82649","4808","133488","9387","(X)","(X)","(X)","(X)","(X)","(X)","97164","5014","14.6","1.9","8.0","1.7","8.6","1.4","6.5","1.7","8.5","1.2","11.4","1.4","10.6","1.4","14.5","1.8","7.9","1.4","9.4","1.6","56245","5146","84839","4709","(X)","(X)","(X)","(X)","39.6","(X)"
"5001600US3608","Congressional District 8 (116th Congress), New York","308982","5490","10.5","1.0","5.9","0.8","9.3","1.0","7.7","1.0","10.4","1.0","14.9","1.2","11.0","1.0","13.9","0.8","6.6","0.7","9.7","0.9","59806","2219","88379","2917","59.6","(X)","(X)","(X)","(X)","(X)","185773","5946","7.2","1.1","3.8","0.8","9.1","1.1","8.0","1.2","10.3","1.2","15.1","1.5","12.2","1.2","15.2","1.3","7.3","1.0","11.8","1.3","67087","3608","98639","4129","(X)","(X)","65.9","(X)","(X)","(X)","97110","4627","2.6","0.9","2.8","0.8","7.9","1.3","4.7","1.3","8.5","1.5","13.0","1.6","13.4","1.8","19.1","2.1","9.1","1.7","18.9","2.3","94186","4889","128184","6595","(X)","(X)","(X)","(X)","(X)","(X)","123209","5913","16.4","1.9","9.2","1.7","10.1","1.8","7.9","1.6","10.7","1.5","14.4","1.8","9.3","1.2","11.7","1.3","4.5","0.9","5.8","1.0","43398","4020","66996","3683","(X)","(X)","(X)","(X)","48.5","(X)"
"5001600US3609","Congressional District 9 (116th Congress), New York","285637","6358","7.2","0.8","5.1","0.8","8.5","0.9","7.6","0.9","9.7","1.0","15.2","1.3","11.1","1.1","15.2","1.1","9.1","1.1","11.4","0.9","69754","2869","101158","3434","52.0","(X)","(X)","(X)","(X)","(X)","174864","5958","3.9","0.9","2.4","0.7","6.9","1.1","6.7","1.1","9.8","1.3","15.8","1.7","10.6","1.3","18.0","1.4","11.1","1.5","14.8","1.2","84584","5145","119842","4563","(X)","(X)","55.9","(X)","(X)","(X)","103048","4861","1.5","0.6","1.0","0.6","4.4","1.2","4.1","1.2","7.1","1.3","15.0","2.4","9.9","1.5","20.7","2.1","14.0","1.9","22.3","1.9","115437","6334","152371","6880","(X)","(X)","(X)","(X)","(X)","(X)","110773","5161","12.5","1.8","9.6","1.7","11.3","1.8","9.5","1.5","10.1","1.6","14.7","2.0","12.1","2.0","10.4","1.6","5.2","1.1","4.6","1.1","44391","4059","65689","3781","(X)","(X)","(X)","(X)","43.6","(X)"
"5001600US3610","Congressional District 10 (116th Congress), New York","317659","7649","5.4","1.0","3.3","0.6","6.1","0.9","5.8","0.8","6.5","0.9","11.1","1.1","9.7","1.1","15.0","1.3","8.8","1.0","28.3","1.6","103331","5054","190247","10550","34.8","(X)","(X)","(X)","(X)","(X)","155005","5909","2.5","0.8","1.8","0.6","5.8","1.2","6.3","1.2","7.0","1.4","10.5","1.3","9.1","1.4","12.8","1.4","8.5","1.4","35.6","2.2","119215","11819","233787","16101","(X)","(X)","40.7","(X)","(X)","(X)","123501","5834","1.7","0.8","1.9","0.7","5.3","1.3","4.5","0.9","6.0","1.4","9.4","1.4","7.8","1.5","13.0","1.6","9.6","1.7","40.8","2.6","150693","6424","N","N","(X)","(X)","(X)","(X)","(X)","(X)","162654","6499","8.5","1.8","4.7","1.0","6.4","1.5","5.5","1.1","5.9","1.3","12.0","1.5","10.6","1.7","16.5","2.1","9.0","1.4","20.8","2.4","89350","8925","146482","12755","(X)","(X)","(X)","(X)","28.3","(X)"
"5001600US3611","Congressional District 11 (116th Congress), New York","265022","3981","5.0","0.8","4.5","0.7","6.4","1.0","6.4","0.8","10.1","1.0","14.6","1.2","11.6","0.9","19.2","1.5","9.6","1.1","12.5","1.2","81253","2880","106594","3726","52.4","(X)","(X)","(X)","(X)","(X)","185554","4791","2.1","0.5","2.5","0.6","5.0","1.0","5.0","0.8","9.3","1.1","14.6","1.5","12.6","1.2","21.7","1.8","11.8","1.4","15.4","1.5","97528","4015","122756","5230","(X)","(X)","54.7","(X)","(X)","(X)","138323","4410","0.9","0.4","1.5","0.5","3.8","1.0","4.9","0.9","8.4","1.2","13.3","1.7","12.1","1.4","22.9","2.1","13.9","1.6","18.1","1.9","107343","4304","135053","6776","(X)","(X)","(X)","(X)","(X)","(X)","79468","4988","12.0","2.4","9.4","1.9","10.5","2.3","9.6","2.0","12.7","2.1","15.3","2.1","10.2","1.9","12.8","1.9","3.7","1.0","3.8","1.1","43609","3986","62625","3676","(X)","(X)","(X)","(X)","46.0","(X)"
"5001600US3612","Congressional District 12 (116th Congress), New York","366996","8725","6.5","0.9","2.8","0.5","3.9","0.6","3.6","0.7","4.7","0.8","9.7","0.9","10.0","1.2","16.2","1.3","12.7","1.1","29.8","1.6","124502","5528","191497","6311","32.8","(X)","(X)","(X)","(X)","(X)","144651","6531","2.1","0.7","2.0","0.7","1.8","0.6","2.6","0.7","5.1","1.3","7.4","1.6","7.0","1.1","14.0","1.9","13.3","1.5","44.7","2.3","173987","7353","272796","12333","(X)","(X)","36.1","(X)","(X)","(X)","114202","6178","0.6","0.3","1.3","0.7","1.5","0.7","1.7","0.6","3.7","1.2","5.4","1.5","6.1","1.3","12.7","2.1","14.8","1.8","52.2","2.7","210078","14350","N","N","(X)","(X)","(X)","(X)","(X)","(X)","222345","8471","9.6","1.4","3.4","0.8","5.3","1.0","4.4","1.1","4.5","0.9","11.4","1.3","11.7","1.8","17.7","1.9","12.2","1.2","19.8","2.0","98819","5633","137006","7047","(X)","(X)","(X)","(X)","30.4","(X)"
"5001600US3613","Congressional District 13 (116th Congress), New York","295057","7465","14.2","1.4","8.3","0.9","10.5","1.2","8.0","1.0","11.5","1.4","15.3","1.4","10.8","1.3","10.6","1.2","5.4","0.8","5.3","0.7","46298","2803","71932","3169","49.6","(X)","(X)","(X)","(X)","(X)","147597","5342","8.9","1.6","5.7","1.2","9.9","1.5","8.5","1.6","14.4","2.4","16.0","2.1","10.9","1.7","12.9","1.8","5.8","1.2","7.1","1.1","52445","3504","83858","4705","(X)","(X)","53.4","(X)","(X)","(X)","65812","4509","3.7","1.5","4.5","1.5","5.4","1.6","4.7","1.5","12.7","3.2","15.0","3.0","13.6","2.8","16.5","3.0","10.0","2.0","13.8","2.0","79731","6152","120388","9107","(X)","(X)","(X)","(X)","(X)","(X)","147460","7557","20.0","2.3","11.0","1.6","11.9","1.9","7.7","1.6","9.8","1.5","14.3","1.7","10.1","1.7","8.4","1.4","3.6","0.9","3.1","0.7","33913","4544","56401","3780","(X)","(X)","(X)","(X)","44.7","(X)"
"5001600US3614","Congressional District 14 (116th Congress), New York","242702","5106","6.0","0.9","4.0","0.7","8.1","0.9","8.3","1.0","11.0","1.1","18.6","1.1","14.0","1.3","15.8","1.1","7.5","1.1","6.6","0.6","66749","2060","84981","2605","42.2","(X)","(X)","(X)","(X)","(X)","156442","5032","2.6","0.6","2.2","0.8","6.0","1.0","8.4","1.6","11.9","1.5","20.8","1.6","14.7","1.7","17.9","1.7","8.4","1.3","7.0","0.9","71671","2814","91388","3092","(X)","(X)","44.3","(X)","(X)","(X)","97674","5279","1.2","0.6","2.1","0.9","5.5","1.4","7.1","1.7","9.7","1.7","20.0","2.2","15.8","2.1","18.9","2.3","10.8","1.8","9.0","1.2","81435","3720","102135","4027","(X)","(X)","(X)","(X)","(X)","(X)","86260","4468","12.9","2.1","7.6","1.6","13.2","2.3","10.9","1.7","11.4","2.0","15.4","2.0","10.3","1.9","11.3","1.7","3.5","1.0","3.5","0.9","41933","4576","62142","4241","(X)","(X)","(X)","(X)","34.7","(X)"
"5001600US3615","Congressional District 15 (116th Congress), New York","262833","5958","19.2","1.6","10.8","1.3","14.0","1.3","9.7","1.2","11.8","1.3","16.1","1.4","7.5","1.0","7.2","1.1","2.0","0.5","1.7","0.5","31061","1237","47362","2292","41.1","(X)","(X)","(X)","(X)","(X)","160634","5902","13.2","1.6","7.2","1.3","13.3","1.6","9.8","1.5","14.5","1.8","19.4","2.1","9.8","1.7","9.0","1.6","2.1","0.6","1.7","0.6","41172","2552","54582","3283","(X)","(X)","47.0","(X)","(X)","(X)","53835","4045","4.0","1.7","3.3","1.7","9.0","2.2","8.9","2.5","13.0","2.4","25.3","3.6","14.8","3.4","14.5","2.3","4.8","1.4","2.5","1.1","61924","4818","N","N","(X)","(X)","(X)","(X)","(X)","(X)","102199","5311","30.2","3.3","17.3","2.5","14.8","2.2","9.3","1.7","8.6","1.6","10.2","1.8","4.7","1.1","3.0","1.0","0.6","0.4","1.2","0.8","16472","1679","31587","2483","(X)","(X)","(X)","(X)","30.9","(X)"
"5001600US3616","Congressional District 16 (116th Congress), New York","277231","6557","7.8","1.0","4.4","0.9","6.5","1.0","7.1","1.0","9.9","1.3","14.3","1.4","11.7","1.4","15.2","1.3","7.0","0.7","15.9","1.0","74799","3098","124043","4445","41.2","(X)","(X)","(X)","(X)","(X)","180081","5898","4.8","1.0","2.4","0.9","4.8","1.1","5.1","1.0","9.6","1.8","13.8","1.6","11.6","1.6","16.8","1.6","9.1","1.0","21.9","1.4","94373","5731","156027","6526","(X)","(X)","42.9","(X)","(X)","(X)","116642","4666","1.0","0.6","1.4","1.1","3.0","1.0","2.9","0.8","8.8","2.0","11.1","1.6","11.7","1.7","17.7","2.1","11.2","1.3","31.3","1.9","126270","4674","199444","9472","(X)","(X)","(X)","(X)","(X)","(X)","97150","5952","14.1","2.3","8.2","1.8","10.2","1.9","11.0","1.8","11.3","2.3","16.8","2.9","11.0","2.8","11.5","1.9","3.0","0.7","3.0","0.9","41696","4405","59162","3485","(X)","(X)","(X)","(X)","36.6","(X)"
"5001600US3617","Congressional District 17 (116th Congress), New York","249845","4461","3.3","0.8","2.7","0.6","4.5","0.6","4.5","0.8","7.4","0.9","11.5","1.1","10.6","1.1","19.9","1.5","11.0","1.0","24.5","1.4","108449","3928","154785","4777","42.1","(X)","(X)","(X)","(X)","(X)","181506","4393","1.5","0.6","1.9","0.5","2.7","0.7","3.3","0.8","5.5","1.0","10.4","1.3","10.2","1.4","21.0","1.6","13.3","1.3","30.1","1.8","130935","4471","180544","5757","(X)","(X)","43.9","(X)","(X)","(X)","147130","4786","0.8","0.4","1.5","0.5","1.9","0.6","2.4","0.8","4.6","1.0","9.3","1.4","9.4","1.4","20.2","1.8","14.7","1.5","35.2","2.2","149718","5047","N","N","(X)","(X)","(X)","(X)","(X)","(X)","68339","4093","8.7","1.9","5.4","1.8","9.6","1.9","7.9","1.9","12.2","2.5","15.8","2.6","12.5","2.3","16.2","2.7","5.9","1.4","5.9","1.2","58949","8157","79020","4332","(X)","(X)","(X)","(X)","33.8","(X)"
"5001600US3618","Congressional District 18 (116th Congress), New York","253104","3825","4.3","0.8","3.5","0.8","6.6","1.0","5.0","0.7","8.5","1.0","13.1","1.3","12.9","1.1","20.8","1.2","10.8","0.9","14.4","1.2","91723","2392","118618","4223","42.2","(X)","(X)","(X)","(X)","(X)","176033","4813","2.2","0.8","1.4","0.6","4.4","1.1","4.2","0.8","7.6","1.1","11.4","1.4","13.2","1.2","23.9","1.7","13.5","1.2","18.2","1.5","109222","3177","138662","5367","(X)","(X)","42.8","(X)","(X)","(X)","136281","5166","1.5","0.6","0.8","0.4","3.1","0.9","2.8","0.7","5.2","1.0","9.6","1.3","13.0","1.5","25.9","1.7","15.9","1.6","22.2","1.6","123475","4341","156070","6141","(X)","(X)","(X)","(X)","(X)","(X)","77071","4185","9.7","2.1","8.0","1.9","12.0","2.0","7.8","1.8","12.4","2.4","16.8","2.4","11.7","1.9","12.8","2.2","3.4","1.1","5.3","1.5","49992","4121","68077","5347","(X)","(X)","(X)","(X)","38.8","(X)"
"5001600US3619","Congressional District 19 (116th Congress), New York","272241","4694","5.5","0.8","4.6","0.6","8.5","0.9","8.5","0.8","10.8","0.9","16.7","1.0","13.5","0.9","16.4","0.9","8.6","0.8","7.1","0.7","67004","1880","90080","2775","37.3","(X)","(X)","(X)","(X)","(X)","172222","5174","3.1","0.8","2.2","0.7","4.4","0.8","6.9","1.0","10.1","1.2","16.4","1.2","15.6","1.2","20.4","1.4","11.3","1.1","9.5","1.0","84243","3279","106702","4085","(X)","(X)","38.7","(X)","(X)","(X)","131206","4761","1.6","0.6","0.7","0.3","3.0","0.6","4.7","1.0","8.1","1.2","16.0","1.4","16.6","1.5","23.7","1.7","13.8","1.4","11.6","1.3","98783","2963","121123","5178","(X)","(X)","(X)","(X)","(X)","(X)","100019","5224","10.3","1.6","9.1","1.4","16.2","1.9","12.3","1.4","12.6","1.5","16.9","1.7","9.2","1.2","7.8","1.4","3.3","0.9","2.4","0.6","36989","2285","56614","3046","(X)","(X)","(X)","(X)","33.3","(X)"
"5001600US3620","Congressional District 20 (116th Congress), New York","302852","4148","4.8","0.6","4.4","0.6","6.6","0.9","8.4","0.9","11.2","1.1","16.7","1.3","12.5","1.0","19.2","1.2","8.8","0.7","7.4","0.7","71156","2095","90992","2301","33.9","(X)","(X)","(X)","(X)","(X)","179451","4764","3.4","0.8","2.4","0.7","4.1","0.7","5.6","1.1","9.2","1.2","14.6","1.6","13.2","1.3","23.4","1.5","13.2","1.2","11.0","1.0","94995","3905","111366","3197","(X)","(X)","36.0","(X)","(X)","(X)","126305","4694","0.9","0.4","0.6","0.4","1.3","0.5","3.2","1.0","7.2","1.2","11.5","1.7","14.3","1.6","28.3","1.8","17.5","1.6","15.0","1.4","116042","2325","133932","4127","(X)","(X)","(X)","(X)","(X)","(X)","123401","5161","7.9","1.2","7.7","1.3","11.1","1.7","13.0","1.8","14.4","1.7","20.7","1.9","10.4","1.5","11.7","1.9","1.8","0.6","1.5","0.5","46156","2623","56854","3148","(X)","(X)","(X)","(X)","30.1","(X)"
"5001600US3621","Congressional District 21 (116th Congress), New York","280765","4554","6.1","0.6","4.9","0.6","9.4","0.8","9.5","0.9","13.4","1.0","18.8","1.1","13.7","1.1","14.4","0.9","6.1","0.6","3.8","0.5","57320","1829","74285","2158","34.7","(X)","(X)","(X)","(X)","(X)","180229","4917","4.4","0.8","2.3","0.5","5.7","0.8","7.1","0.8","13.4","1.2","19.5","1.3","16.2","1.3","18.1","1.3","8.4","0.9","4.9","0.6","71909","1755","87792","3255","(X)","(X)","33.6","(X)","(X)","(X)","135535","4415","2.0","0.5","0.9","0.3","3.4","0.6","6.0","0.9","11.7","1.5","18.7","1.6","18.4","1.5","22.1","1.7","10.7","1.1","6.0","0.8","85490","2445","100319","4214","(X)","(X)","(X)","(X)","(X)","(X)","100536","4028","10.9","1.7","10.3","1.5","16.6","1.7","14.0","1.9","14.4","1.6","17.3","1.8","8.2","1.6","5.5","1.0","1.2","0.5","1.5","0.5","33087","2104","45633","2165","(X)","(X)","(X)","(X)","33.9","(X)"
"5001600US3622","Congressional District 22 (116th Congress), New York","277265","3987","6.0","0.8","5.4","0.7","10.4","0.9","8.7","0.9","13.9","1.0","18.2","1.2","13.4","1.0","14.6","0.9","5.1","0.7","4.2","0.5","56615","1902","74260","2012","38.7","(X)","(X)","(X)","(X)","(X)","169938","4240","4.0","1.0","2.7","0.7","6.4","1.1","6.7","1.0","12.5","1.1","19.7","1.3","16.2","1.3","19.0","1.2","6.8","0.9","6.0","0.7","72674","2248","88416","2804","(X)","(X)","38.4","(X)","(X)","(X)","125760","4109","1.3","0.5","1.3","0.5","3.9","1.0","4.6","0.7","11.2","1.3","19.5","1.4","18.3","1.7","23.3","1.7","9.0","1.3","7.7","0.9","86660","2191","102746","3301","(X)","(X)","(X)","(X)","(X)","(X)","107327","3536","10.8","1.4","10.2","1.4","17.5","1.8","12.5","1.6","16.0","1.9","15.6","1.6","8.3","1.6","6.4","1.3","1.8","0.7","0.9","0.5","33747","2525","46515","2361","(X)","(X)","(X)","(X)","37.1","(X)"
"5001600US3623","Congressional District 23 (116th Congress), New York","282880","4072","7.6","0.6","5.4","0.6","10.8","0.8","9.3","0.7","13.2","0.8","18.6","1.0","13.0","0.8","13.6","0.8","4.4","0.5","4.1","0.4","53769","1452","72421","2058","32.0","(X)","(X)","(X)","(X)","(X)","168081","3841","3.1","0.6","2.6","0.6","6.8","1.0","7.4","0.7","12.7","1.2","21.3","1.2","16.0","1.2","18.4","1.1","6.2","0.8","5.6","0.7","68963","1972","88098","2438","(X)","(X)","32.2","(X)","(X)","(X)","126007","3755","1.1","0.3","0.8","0.2","3.8","0.7","5.7","0.8","10.5","1.0","22.0","1.4","18.7","1.4","22.7","1.4","7.8","1.0","6.9","0.8","83217","2833","100788","2516","(X)","(X)","(X)","(X)","(X)","(X)","114799","3938","15.2","1.5","9.9","1.2","17.5","1.6","13.0","1.3","14.1","1.3","14.4","1.3","7.3","1.1","5.4","0.9","1.4","0.5","1.7","0.7","30427","1432","46133","4083","(X)","(X)","(X)","(X)","30.8","(X)"
"5001600US3624","Congressional District 24 (116th Congress), New York","280843","4402","7.2","0.8","4.6","0.5","8.7","0.8","7.8","0.8","13.1","0.9","18.0","1.2","13.7","0.9","15.3","1.0","5.8","0.6","5.8","0.6","60899","1432","81493","2595","35.3","(X)","(X)","(X)","(X)","(X)","167186","4816","4.4","0.8","2.4","0.6","5.6","0.9","5.6","0.8","10.9","1.1","17.5","1.4","16.3","1.3","20.7","1.4","8.3","0.9","8.3","1.0","80906","2531","100048","3772","(X)","(X)","35.5","(X)","(X)","(X)","120842","3959","1.5","0.7","0.8","0.4","2.6","0.8","3.8","0.8","8.6","1.1","16.4","1.6","17.9","1.7","26.1","1.8","11.2","1.2","11.1","1.4","97630","4156","119378","4855","(X)","(X)","(X)","(X)","(X)","(X)","113657","4129","12.0","1.9","8.3","1.1","14.4","1.5","11.2","1.2","17.1","1.8","18.1","2.0","9.2","1.2","6.0","1.1","1.9","0.5","1.8","0.6","38604","1606","50601","2436","(X)","(X)","(X)","(X)","33.5","(X)"
"5001600US3625","Congressional District 25 (116th Congress), New York","294719","3248","5.8","0.8","4.3","0.6","9.5","1.0","9.3","0.9","12.4","1.0","17.1","0.9","13.1","0.9","15.7","1.0","6.8","0.6","6.0","0.6","61336","1534","83883","2431","36.0","(X)","(X)","(X)","(X)","(X)","169810","4231","2.6","0.6","2.2","0.8","6.1","1.0","6.3","1.0","9.9","1.1","17.7","1.4","15.4","1.3","21.2","1.5","9.8","1.1","8.8","0.8","83205","2806","104726","3483","(X)","(X)","36.9","(X)","(X)","(X)","120054","3865","0.7","0.3","0.7","0.6","3.1","0.9","3.6","0.9","7.0","1.1","16.7","1.6","17.3","1.6","26.4","1.9","12.8","1.4","11.7","1.2","100863","1973","124265","4575","(X)","(X)","(X)","(X)","(X)","(X)","124909","4225","10.8","1.7","8.1","1.2","14.3","1.7","13.4","1.6","16.6","1.8","16.1","1.5","8.6","1.2","7.9","1.2","2.5","0.8","1.8","0.7","37526","1666","52986","3513","(X)","(X)","(X)","(X)","33.7","(X)"
"5001600US3626","Congressional District 26 (116th Congress), New York","311623","5009","8.5","0.9","5.5","0.7","10.6","0.9","10.5","0.9","12.7","1.0","17.8","1.3","12.2","0.9","12.8","1.0","5.7","0.6","3.9","0.5","52122","1533","70456","2059","39.0","(X)","(X)","(X)","(X)","(X)","169694","4890","5.1","1.2","2.6","0.7","7.6","1.1","8.1","1.2","10.7","1.3","18.6","1.6","15.0","1.4","17.9","1.6","8.2","0.9","6.1","0.8","70800","2904","88043","3045","(X)","(X)","40.0","(X)","(X)","(X)","107645","4202","1.8","0.7","0.5","0.3","4.4","1.0","5.2","1.2","9.6","1.5","17.9","1.9","17.3","1.8","23.0","2.0","11.8","1.4","8.5","1.2","88661","3506","107498","4034","(X)","(X)","(X)","(X)","(X)","(X)","141929","5667","13.6","1.6","9.1","1.3","14.8","1.5","13.5","1.6","14.6","1.3","17.9","1.7","8.2","1.3","5.4","1.0","1.9","0.6","1.1","0.3","34107","1876","46179","2006","(X)","(X)","(X)","(X)","36.7","(X)"
